house,state,work_category,work_title,mp_name,constituency,recommended_date,sanction_date,sanction_amount,work_status,delay_days,delay_days_cleaned,delay_days_filled,log_amount,cat_amount_diff,anomaly_prediction,anomaly_score,is_anomaly
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP203/2025-2026/238277-Lighting of public spaces,Smt. Darshana Singh (2022-28) (2022-2028),,2025-09-26,2025-11-14,7128000.0,Physical Inspection,49,49,49,6.852967751956772,1.3196528457452281,-1,-0.028387006089802158,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP18343/2025-2026/179123-Construction of buildings for community cultural activities,Daggubati Purandeshwari,RAJAHMUNDRY,2025-03-12,2025-07-19,6000000.0,Sanction,129,129,129,6.7781513227660515,1.2448364165545076,-1,-0.028370815324309184,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18200/2025-2026/203488-Setting up public non-conventional energy plants,KISHORI LAL,AMETHI,2025-05-25,2025-11-13,5265130.0,Physical Inspection,172,172,172,6.721409181194698,1.188094274983154,-1,-0.028321797808035343,True
Rajya Sabha,Madhya Pradesh,Normal/Others,WS/MP106/2026-2027/1738-Installing hand pumps,Shri Vivek K. Tankha (2022-28) (2022-2028),,2023-06-28,2026-05-19,130000.0,Sanction,1056,1056,1056,5.113946693020772,-0.4193682131907721,-1,-0.02819426280620374,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/202086-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-06-09,2026-07-31,46000.0,Sanction,417,417,417,4.662767272763343,-0.8705476334482007,-1,-0.028180708473337424,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP522/2025-2026/169792-Construction of additional rooms and halls in the existing public and community building,Kinjarapu Ram Mohan Naidu,SRIKAKULAM,2025-01-29,2025-05-31,6000000.0,Work partially Completed,122,122,122,6.7781513227660515,1.2448364165545076,-1,-0.028125848648879126,True
Rajya Sabha,Madhya Pradesh,Normal/Others,WS/MP104/2026-2027/252090-Construction of additional rooms and halls in the existing public and community building,Dr. L. Murugan (2024-30) (2024-2030),,2025-12-04,2026-06-23,5000000.0,Vendor Identification,201,201,201,6.698970091194907,1.165655184983363,-1,-0.028121130776314507,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP755/2025-2026/196031-Construction of public libraries and reading rooms,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,2025-05-05,2025-11-20,5000000.0,Sanction,199,199,199,6.698970091194907,1.165655184983363,-1,-0.028121130776314507,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2025-2026/142762-Purchase of books and periodicals for libraries/digitization of library books,Shri Brij Lal (2020-26) (2020-2026),,2024-09-23,2025-04-15,5000000.0,Vendor Identification,204,204,204,6.698970091194907,1.165655184983363,-1,-0.028011214589958477,True
Lok Sabha,Delhi,Normal/Others,WS/MP18399/2025-2026/212607-Construction of footpaths and pedestrian ways,Ramvir Singh Bidhuri,SOUTH DELHI,2025-06-26,2025-07-18,7865926.0,Work partially Completed,22,22,22,6.895749911607889,1.3624350053963452,-1,-0.027783426444250692,True
Lok Sabha,West Bengal,Normal/Others,WS/MP481/2026-2027/280615-Construction of buildings for sports facilities,Khalilur Rahaman,JANGIPUR,2026-05-13,2026-07-28,7165000.0,Sanction,76,76,76,6.8552162553466855,1.3219013491351417,-1,-0.027741747843265774,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP838/2025-2026/216520-Construction of boundary walls of existing public and community buildings,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),,2025-07-09,2026-01-30,5000000.0,Sanction,205,205,205,6.698970091194907,1.165655184983363,-1,-0.02770232697256325,True
Rajya Sabha,Kerala,Normal/Others,WS/MP099/2024-2025/90968-Purchase Books for Library,Dr. John Brittas (2021-27) (2021-2027),,2024-01-29,2024-08-05,13720.0,Physical Inspection,189,189,189,4.13738576433397,-1.3959291418775734,-1,-0.027660509692931323,True
Rajya Sabha,West Bengal,Repair and Renovation,"WS/MP18299/2026-2027/262908-Construction of roads, link roads, pathways or any other road with or without drainage system",Smt. Sagarika Ghose (2024-30) (2024-2030),,2026-01-29,2026-05-29,7000000.0,Sanction,120,120,120,6.845098102056321,1.214369476664226,-1,-0.027599712120717435,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/200943-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-06-09,2026-07-31,47000.0,Sanction,417,417,417,4.672107098145544,-0.8612078080660002,-1,-0.027562919699177568,True
Lok Sabha,Goa,Normal/Others,"WS/MP571/2025-2026/143825-Purchase of ambulances (Four, three and two wheelers)",Shripad Yesso Naik,NORTH GOA,2024-09-26,2026-01-07,2500000.0,Work partially Completed,468,468,468,6.397940182389796,0.864625276178252,-1,-0.02718063608485377,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP116/2026-2027/174239-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Sanjay Raut (2022-28) (2022-2028),,2025-02-07,2026-05-20,2500000.0,Physical Inspection,467,467,467,6.397940182389796,0.864625276178252,-1,-0.02718063608485377,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP116/2026-2027/174238-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Sanjay Raut (2022-28) (2022-2028),,2025-02-07,2026-05-20,2500000.0,Physical Inspection,467,467,467,6.397940182389796,0.864625276178252,-1,-0.02718063608485377,True
Lok Sabha,West Bengal,Normal/Others,"WS/MP18271/2025-2026/167569-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),2025-02-17,2025-08-29,5000000.0,Vendor Identification,193,193,193,6.698970091194907,1.165655184983363,-1,-0.027130741101910383,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197883-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Sanction,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197880-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Sanction,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197902-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Vendor Identification,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197862-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Vendor Identification,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197866-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Sanction,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18376/2026-2027/197848-Construction of roads, link roads, pathways or any other road with or without drainage system",ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Vendor Identification,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18376/2026-2027/197847-Construction of roads, link roads, pathways or any other road with or without drainage system",ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,2500000.0,Work partially Completed,462,462,462,6.397940182389796,0.864625276178252,-1,-0.026872123021679517,True
Rajya Sabha,Himachal Pradesh,Normal/Others,"WS/MP078/2025-2026/48496-Construction of roads, link roads, pathways or any other road with or without drainage system",Dr. Sikander Kumar (2022-28) (2022-2028),,2023-11-10,2025-06-19,100000.0,Vendor Identification,587,587,587,5.000004342923105,-0.5333105632884392,-1,-0.026747995909618405,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18200/2025-2026/189872-Setting up public non-conventional energy plants,KISHORI LAL,AMETHI,2025-04-08,2025-08-26,5413824.0,Physical Inspection,140,140,140,6.733504213244114,1.20018930703257,-1,-0.026679544723969273,True
Lok Sabha,West Bengal,Normal/Others,WS/MP823/2025-2026/191918-Construction of community centers and community halls,Ms Mahua Moitra,KRISHNANAGAR,2025-04-17,2025-07-02,6925908.0,Work partially Completed,76,76,76,6.840476781025529,1.3071618748139855,-1,-0.026507518632194138,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP817/2025-2026/229420-Lighting of public spaces,Smt Anupriya Patel,MIRZAPUR,2025-08-26,2025-09-11,7149900.0,Vendor Identification,16,16,16,6.854300028451239,1.320985122239695,-1,-0.02646496706897361,True
Lok Sabha,Uttar Pradesh,Repair and Renovation,"WS/MP18345/2026-2027/155578-Construction of roads, link roads, pathways or any other road with or without drainage system",AKHILESH YADAV,KANNAUJ,2024-11-28,2026-05-25,2225000.0,Physical Inspection,543,543,543,6.347330210505437,0.7166015851133425,-1,-0.026410077246138974,True
Lok Sabha,Telangana,Normal/Others,WS/MP762/2025-2026/200883-Construction of rooms and halls in school and colleges,Asaduddin Owaisi,HYDERABAD,2025-05-19,2025-10-01,5600000.0,Sanction,135,135,135,6.748188104558779,1.2148731983472354,-1,-0.026283767075813258,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18254/2025-2026/208641-Construction of culverts and bridges,JUNE MALIAH,MEDINIPUR,2025-06-13,2025-10-28,5333472.0,Physical Inspection,137,137,137,6.727010100874093,1.1936951946625491,-1,-0.026283767075813258,True
Lok Sabha,West Bengal,Normal/Others,WS/MP823/2024-2025/139548-Construction of culverts and bridges,Ms Mahua Moitra,KRISHNANAGAR,2024-09-07,2024-12-11,6433401.0,Vendor Identification,95,95,95,6.808440689738154,1.2751257835266099,-1,-0.026224286983378198,True
Lok Sabha,Delhi,Normal/Others,WS/MP880/2026-2027/277012-Fitting of Sitting RCC Benches in Public Places,Manoj Tiwari,NORTH EAST DELHI,2026-03-31,2026-08-25,5400000.0,Sanction,147,147,147,6.732393840247865,1.1990789340363213,-1,-0.02619686593798143,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18308/2025-2026/145425-Construction of toilet blocks,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,2024-10-08,2026-03-25,2100000.0,Work partially Completed,533,533,533,6.322219501540766,0.788904595329222,-1,-0.026046864526559244,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18345/2025-2026/211195-Providing drains and gutters for public drainage,AKHILESH YADAV,KANNAUJ,2025-06-22,2026-01-20,4630000.0,Work partially Completed,212,212,212,6.665581084818047,1.1322661786065034,-1,-0.02603273834527642,True
Rajya Sabha,Telangana,Normal/Others,WS/MP18374/2024-2025/150314-Purchase of hospital equipment,Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030),,2024-11-01,2025-03-01,6000000.0,Physical Inspection,120,120,120,6.7781513227660515,1.2448364165545076,-1,-0.026011893624009796,True
Rajya Sabha,West Bengal,Normal/Others,"WS/MP18299/2026-2027/262312-Construction of roads, link roads, pathways or any other road with or without drainage system",Smt. Sagarika Ghose (2024-30) (2024-2030),,2026-01-29,2026-05-29,6000000.0,Sanction,120,120,120,6.7781513227660515,1.2448364165545076,-1,-0.026011893624009796,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2023-2024/48008-Purchase of books and periodicals for libraries/digitization of library books,Shri Brij Lal (2020-26) (2020-2026),,2023-11-09,2024-02-12,10000.0,Physical Inspection,95,95,95,4.000043427276863,-1.5332714789346813,-1,-0.02596990148177203,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2023-2024/48005-Purchase of books and periodicals for libraries/digitization of library books,Shri Brij Lal (2020-26) (2020-2026),,2023-11-09,2024-02-12,10000.0,Physical Inspection,95,95,95,4.000043427276863,-1.5332714789346813,-1,-0.02596990148177203,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2023-2024/48009-Purchase of books and periodicals for libraries/digitization of library books,Shri Brij Lal (2020-26) (2020-2026),,2023-11-09,2024-02-12,10000.0,Physical Inspection,95,95,95,4.000043427276863,-1.5332714789346813,-1,-0.02596990148177203,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2023-2024/48004-Purchase of books and periodicals for libraries/digitization of library books,Shri Brij Lal (2020-26) (2020-2026),,2023-11-09,2024-02-12,10000.0,Physical Inspection,95,95,95,4.000043427276863,-1.5332714789346813,-1,-0.02596990148177203,True
Rajya Sabha,Punjab,Normal/Others,"WS/MP141/2026-2027/299029-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Shri Harbhajan Singh (2022-28) (2022-2028),,2026-07-26,2026-08-12,7153808.0,Sanction,17,17,17,6.854537340711835,1.3212224345002914,-1,-0.02584872539308436,True
Rajya Sabha,Madhya Pradesh,Bar and Associations,WS/MP106/2025-2026/16235-Purchase Books for Library,Shri Vivek K. Tankha (2022-28) (2022-2028),,2023-09-04,2025-04-29,50000.0,Work Completed,603,603,603,4.698978690138799,-0.0752564131960769,-1,-0.025734385503842994,True
Lok Sabha,Himachal Pradesh,Bar and Associations,WS/MP18328/2026-2027/148155-Purchase Books for Library,Kangana Ranaut,MANDI,2024-10-18,2026-07-21,50000.0,Vendor Identification,641,641,641,4.698978690138799,-0.0752564131960769,-1,-0.025734385503842994,True
Rajya Sabha,Assam,Normal/Others,WS/MP071/2025-2026/157993-Construction of community centers and community halls,Shri Pabitra Margherita (2022-28) (2022-2028),,2024-12-10,2025-06-18,5000000.0,Work partially Completed,190,190,190,6.698970091194907,1.165655184983363,-1,-0.025589678817182993,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP508/2025-2026/176412-Construction of community centers and community halls,CN Annadurai,TIRUVANNAMALAI,2025-03-12,2025-09-18,5000000.0,Vendor Identification,190,190,190,6.698970091194907,1.165655184983363,-1,-0.025589678817182993,True
Lok Sabha,Gujarat,Normal/Others,WS/MP18053/2025-2026/180157-Construction of rainwater harvesting structures,DINESHBHAI MAKWANA,AHMEDABAD WEST(SC),2025-03-07,2025-09-15,4999918.0,Sanction,192,192,192,6.698962968708424,1.1656480624968797,-1,-0.025589678817182993,True
Rajya Sabha,Karnataka,Normal/Others,"WS/MP084/2025-2026/190018-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Jaggesh (2022-28) (2022-2028),,2025-04-08,2025-10-17,5000000.0,Physical Inspection,192,192,192,6.698970091194907,1.165655184983363,-1,-0.025589678817182993,True
Rajya Sabha,Karnataka,Normal/Others,"WS/MP084/2025-2026/190019-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Jaggesh (2022-28) (2022-2028),,2025-04-08,2025-10-17,5000000.0,Physical Inspection,192,192,192,6.698970091194907,1.165655184983363,-1,-0.025589678817182993,True
Rajya Sabha,Andhra Pradesh,Normal/Others,WS/MP840/2025-2026/164132-Construction of community centers and community halls,Shri V. Vijayendra Prasad (2022-28) (2022-2028),,2025-01-08,2025-07-19,5000000.0,Sanction,192,192,192,6.698970091194907,1.165655184983363,-1,-0.025589678817182993,True
Lok Sabha,West Bengal,Normal/Others,"WS/MP18244/2025-2026/195307-Construction of roads, link roads, pathways or any other road with or without drainage system",MANOJ TIGGA,ALIPURDUARS(ST),2025-04-29,2026-01-14,4512928.0,Sanction,260,260,260,6.654458501002803,1.121143594791259,-1,-0.025571495325743765,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP116/2025-2026/174192-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Sanjay Raut (2022-28) (2022-2028),,2025-02-07,2025-12-19,4000000.0,Vendor Identification,315,315,315,6.6020600999015695,1.0687451936900256,-1,-0.02533745869853765,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP189/2026-2027/175050-Construction of footpaths and pedestrian ways,Shri Kapil Sibal (2022-28) (2022-2028),,2025-02-12,2026-04-16,2800000.0,Vendor Identification,428,428,428,6.447158186447363,0.9138432802358194,-1,-0.025313678919474225,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160821-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160820-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160178-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Sanction,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160801-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160804-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160805-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160802-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160803-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Vendor Identification,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Odisha,Normal/Others,WS/MP300/2026-2027/160175-Installing community drinking water plants,Smt Aparajita Sarangi,BHUBANESWAR,2024-12-22,2026-07-27,100000.0,Sanction,582,582,582,5.000004342923105,-0.5333105632884392,-1,-0.02520779585277033,True
Lok Sabha,Kerala,Normal/Others,"WS/MP18264/2025-2026/160577-Purchase of IT systems, including hardware and software for educational purposes",ADV K FRANCIS GEORGE,KOTTAYAM,2024-12-20,2025-07-26,15000.0,Work partially Completed,218,218,218,4.1761202110560856,-1.3571946951554583,-1,-0.025198174552668595,True
Lok Sabha,West Bengal,Normal/Others,WS/MP249/2026-2027/282366-Lighting of public spaces,Shri Deepak (Dev) Adhikari,GHATAL,2026-07-18,2026-08-27,7247584.0,Sanction,40,40,40,6.860193317481949,1.326878411270405,-1,-0.02506661378308228,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP838/2025-2026/216517-Construction of boundary walls of existing public and community buildings,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),,2025-07-09,2026-01-09,5000000.0,Sanction,184,184,184,6.698970091194907,1.165655184983363,-1,-0.02493014768510915,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP18016/2025-2026/251880-Construction of community centers and community halls,Sivanath Kesineni,VIJAYAWADA,2025-12-02,2025-12-27,7500000.0,Sanction,25,25,25,6.875061321297627,1.3417464150860834,-1,-0.024865866319047192,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP18016/2025-2026/251879-Construction of community centers and community halls,Sivanath Kesineni,VIJAYAWADA,2025-12-02,2025-12-27,7500000.0,Sanction,25,25,25,6.875061321297627,1.3417464150860834,-1,-0.024865866319047192,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/200945-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-06-09,2026-07-31,50000.0,Sanction,417,417,417,4.698978690138799,-0.834336216072745,-1,-0.02472598560719741,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP18109/2025-2026/150116-Installing community drinking water plants,DR. RAJESH MISHRA,SIDHI,2024-10-30,2025-08-08,17000.0,Vendor Identification,282,282,282,4.230474467361159,-1.3028404388503851,-1,-0.02467902701088509,True
Lok Sabha,Bihar,Normal/Others,WS/MP18037/2025-2026/212156-Construction of community centers and community halls,RAJA RAM SINGH,KARAKAT,2025-06-25,2025-09-24,6393000.0,Vendor Identification,91,91,91,6.805704772366673,1.2723898661551294,-1,-0.024314146432901418,True
Rajya Sabha,Uttar Pradesh,Normal/Others,"WS/MP182/2025-2026/244468-Construction of roads, link roads, pathways or any other road with or without drainage system",Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028),,2025-10-29,2025-11-17,7115000.0,Work partially Completed,19,19,19,6.85217496545958,1.3188600592480357,-1,-0.0243105511647147,True
Rajya Sabha,Tamil Nadu,Normal/Others,WS/MP014/2025-2026/222175-Installing tube-wells and borewells,Shri Ilaiyaraaja (2022-28) (2022-2028),,2025-07-25,2025-10-06,6673742.0,Physical Inspection,73,73,73,6.8243694783405155,1.2910545721289717,-1,-0.024087258129022904,True
Rajya Sabha,Kerala,Normal/Others,"WS/MP095/2024-2025/133317-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri A. A. Rahim (2022-28) (2022-2028),,2024-07-12,2024-11-08,6000000.0,Work partially Completed,119,119,119,6.7781513227660515,1.2448364165545076,-1,-0.024080629122783304,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18200/2025-2026/228662-Setting up public non-conventional energy plants,KISHORI LAL,AMETHI,2025-08-24,2025-08-26,5909750.0,Physical Inspection,2,2,2,6.771569182809492,1.2382542765979485,-1,-0.02397385799034335,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18233/2025-2026/252852-Construction of road under bridge,PRAVEEN PATEL,PHULPUR,2025-12-08,2026-01-16,7150000.0,Work partially Completed,39,39,39,6.854306102541563,1.3209911963300192,-1,-0.023927295983773744,True
Lok Sabha,Tripura,Normal/Others,WS/MP18197/2025-2026/225179-Construction of community centers and community halls,BIPLAB KUMAR DEB,TRIPURA WEST,2025-08-05,2026-01-28,4947401.0,Sanction,176,176,176,6.6943772002951585,1.1610622940836146,-1,-0.023898812782720658,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18307/2025-2026/143609-Construction of public toilets and bathrooms,Piyush Vedprakash Goyal,MUMBAI NORTH,2024-09-25,2026-03-25,2000000.0,Sanction,546,546,546,6.301030212811168,0.7677153065996238,-1,-0.023893766658559246,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18307/2025-2026/143602-Tree plantation for community,Piyush Vedprakash Goyal,MUMBAI NORTH,2024-09-25,2026-03-25,2000000.0,Sanction,546,546,546,6.301030212811168,0.7677153065996238,-1,-0.023893766658559246,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18307/2025-2026/143601-Tree plantation for community,Piyush Vedprakash Goyal,MUMBAI NORTH,2024-09-25,2026-03-25,2000000.0,Sanction,546,546,546,6.301030212811168,0.7677153065996238,-1,-0.023893766658559246,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18307/2025-2026/143607-Construction of roads, link roads, pathways or any other road with or without drainage system",Piyush Vedprakash Goyal,MUMBAI NORTH,2024-09-25,2026-03-25,2000000.0,Work partially Completed,546,546,546,6.301030212811168,0.7677153065996238,-1,-0.023893766658559246,True
Lok Sabha,Kerala,Normal/Others,"WS/MP440/2026-2027/162039-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,2024-12-29,2026-06-27,2000000.0,Sanction,545,545,545,6.301030212811168,0.7677153065996238,-1,-0.023893766658559246,True
Lok Sabha,Tamil Nadu,Normal/Others,"WS/MP18181/2025-2026/266346-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",ESWARASAMY K,POLLACHI,2026-02-05,2026-02-10,6000000.0,Physical Inspection,5,5,5,6.7781513227660515,1.2448364165545076,-1,-0.023666791042453394,True
Lok Sabha,Punjab,Normal/Others,WS/MP18155/2026-2027/295598-Construction of culverts and bridges,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2026-07-16,2026-07-21,6223000.0,Sanction,5,5,5,6.793999870773069,1.2606849645615252,-1,-0.023666791042453394,True
Rajya Sabha,Punjab,Repair and Renovation,WS/MP235/2025-2026/244121-Construction of rooms and halls in school and colleges,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,2025-10-27,2025-11-04,15200.0,Physical Inspection,8,8,8,4.181872159010333,-1.4488564663817618,-1,-0.023495831330128003,True
Rajya Sabha,Maharashtra,Normal/Others,WS/MP116/2025-2026/160366-Construction of rooms and halls in school and colleges,Shri Sanjay Raut (2022-28) (2022-2028),,2024-12-20,2026-03-13,2496125.0,Physical Inspection,448,448,448,6.397266503976566,0.8639515977650225,-1,-0.023387287261015022,True
Rajya Sabha,Karnataka,Repair and Renovation,WS/MP18421/2026-2027/225730-Construction of rooms and halls in school and colleges,Shri Ajay Makan (2024-30) (2024-2030),,2025-08-07,2026-05-15,5000000.0,Work partially Completed,281,281,281,6.698970091194907,1.0682414658028119,-1,-0.023366153867563466,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP524/2025-2026/198737-Construction of additional rooms and halls in the existing public and community building,Midhun Reddy,RAJAMPET,2025-05-12,2025-05-31,7000000.0,Sanction,19,19,19,6.845098102056321,1.311783195844777,-1,-0.02328896431026739,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP18001/2024-2025/163760-Providing drains and gutters for public drainage,GM Harish Balayogi,AMALAPURAM(SC),2025-01-06,2025-01-25,7000000.0,Sanction,19,19,19,6.845098102056321,1.311783195844777,-1,-0.02328896431026739,True
Lok Sabha,Karnataka,Normal/Others,WS/MP18088/2025-2026/180861-Construction of community centers and community halls,M. MALLESH BABU,KOLAR(SC),2025-03-15,2025-09-06,5000000.0,Vendor Identification,175,175,175,6.698970091194907,1.165655184983363,-1,-0.02328488502945869,True
Rajya Sabha,Puducherry,Normal/Others,"WS/MP139/2026-2027/229075-Purchase of IT systems, including hardware and software for educational purposes",Shri S. Selvaganabathy (2021-27) (2021-2027),,2025-08-26,2026-08-17,3337692.0,Work partially Completed,356,356,356,6.5234463879041895,0.9901314816926456,-1,-0.023144778343622496,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18254/2024-2025/179556-Construction of stadiums,JUNE MALIAH,MEDINIPUR,2025-03-06,2025-03-12,5970760.0,Physical Inspection,6,6,6,6.776029687417159,1.2427147812056152,-1,-0.02305307250512123,True
Rajya Sabha,Uttar Pradesh,Normal/Others,"WS/MP183/2025-2026/263872-Construction of roads, link roads, pathways or any other road with or without drainage system",Prof. Ram Gopal Yadav (2020-26) (2020-2026),,2026-01-31,2026-02-26,6998000.0,Work partially Completed,26,26,26,6.844974000206683,1.3116590939951394,-1,-0.02292283760499747,True
