sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
3529,Maharashtra,Constituency_250,MP_Name_250,MH/397/2022-2023/2421 - Construction of Education facility,BuildWell Pvt Ltd,30-05-2023,344126
3530,Maharashtra,Constituency_250,MP_Name_250,MH/397/2022-2023/2421 - Construction of Education facility,Shree Constructions,27-01-2021,426043
3531,Maharashtra,Constituency_250,MP_Name_250,MH/572/2021-2022/2422 - Construction of Health facility,State PWD,08-11-2021,287122
3532,Maharashtra,Constituency_250,MP_Name_250,MH/771/2021-2022/2423 - Construction of Roads facility,Global Infra Ltd,15-12-2023,70206
3533,Maharashtra,Constituency_250,MP_Name_250,MH/771/2021-2022/2423 - Construction of Roads facility,Global Infra Ltd,19-09-2024,93837
3534,Maharashtra,Constituency_250,MP_Name_250,MH/888/2023-2024/2424 - Construction of Drinking Water facility,State PWD,07-12-2022,276108
3535,Maharashtra,Constituency_250,MP_Name_250,MH/962/2022-2023/2425 - Construction of Roads facility,State PWD,16-09-2022,488157
3536,Maharashtra,Constituency_250,MP_Name_250,MH/962/2022-2023/2425 - Construction of Roads facility,State PWD,14-01-2022,398737
3537,Delhi,Constituency_251,MP_Name_251,DL/300/2021-2022/2426 - Construction of Roads facility,State PWD,04-10-2023,413734
3538,Delhi,Constituency_251,MP_Name_251,DL/300/2021-2022/2426 - Construction of Roads facility,Shree Constructions,25-01-2022,355940
3539,Delhi,Constituency_251,MP_Name_251,DL/192/2022-2023/2427 - Construction of Drinking Water facility,Shree Constructions,14-01-2022,362231
3540,Delhi,Constituency_251,MP_Name_251,DL/192/2022-2023/2427 - Construction of Drinking Water facility,Global Infra Ltd,09-03-2021,85413
3541,Delhi,Constituency_251,MP_Name_251,DL/192/2022-2023/2427 - Construction of Drinking Water facility,XYZ Builders,14-04-2024,53143
3542,Delhi,Constituency_251,MP_Name_251,DL/192/2022-2023/2427 - Construction of Drinking Water facility,State PWD,07-07-2021,79334
3543,Delhi,Constituency_251,MP_Name_251,DL/978/2022-2023/2428 - Construction of Drinking Water facility,National Infra Corp,10-07-2021,346548
3544,Delhi,Constituency_251,MP_Name_251,DL/978/2022-2023/2428 - Construction of Drinking Water facility,Rural Works Dept,14-08-2021,288952
3545,Delhi,Constituency_251,MP_Name_251,DL/978/2022-2023/2428 - Construction of Drinking Water facility,Shree Constructions,14-04-2022,379492
3546,Delhi,Constituency_251,MP_Name_251,DL/978/2022-2023/2428 - Construction of Drinking Water facility,Global Infra Ltd,30-11-2023,377610
3547,Delhi,Constituency_251,MP_Name_251,DL/937/2021-2022/2429 - Construction of Roads facility,Global Infra Ltd,07-02-2023,264939
3548,Delhi,Constituency_251,MP_Name_251,DL/937/2021-2022/2429 - Construction of Roads facility,Shree Constructions,29-10-2022,253082
3549,Delhi,Constituency_251,MP_Name_251,DL/937/2021-2022/2429 - Construction of Roads facility,Global Infra Ltd,15-11-2024,348158
3550,West Bengal,Constituency_252,MP_Name_252,WB/158/2023-2024/2430 - Construction of Electricity facility,XYZ Builders,17-06-2021,274316
3551,West Bengal,Constituency_252,MP_Name_252,WB/841/2021-2022/2431 - Construction of Health facility,BuildWell Pvt Ltd,28-12-2024,190668
3552,West Bengal,Constituency_252,MP_Name_252,WB/841/2021-2022/2431 - Construction of Health facility,XYZ Builders,14-12-2024,356744
3553,West Bengal,Constituency_252,MP_Name_252,WB/841/2021-2022/2431 - Construction of Health facility,State PWD,07-10-2021,440441
3554,West Bengal,Constituency_252,MP_Name_252,WB/728/2022-2023/2432 - Construction of Electricity facility,ABC Constructions,02-06-2021,445851
3555,West Bengal,Constituency_252,MP_Name_252,WB/728/2022-2023/2432 - Construction of Electricity facility,National Infra Corp,05-03-2022,57078
3556,West Bengal,Constituency_252,MP_Name_252,WB/694/2023-2024/2433 - Construction of Education facility,BuildWell Pvt Ltd,30-09-2022,150460
3557,West Bengal,Constituency_252,MP_Name_252,WB/694/2023-2024/2433 - Construction of Education facility,ABC Constructions,04-01-2022,53790
3558,West Bengal,Constituency_252,MP_Name_252,WB/694/2023-2024/2433 - Construction of Education facility,Global Infra Ltd,27-06-2022,139742
3559,West Bengal,Constituency_252,MP_Name_252,WB/694/2023-2024/2433 - Construction of Education facility,BuildWell Pvt Ltd,30-12-2023,245293
3560,West Bengal,Constituency_252,MP_Name_252,WB/255/2021-2022/2434 - Construction of Drinking Water facility,Shree Constructions,08-09-2023,188600
3561,West Bengal,Constituency_252,MP_Name_252,WB/255/2021-2022/2434 - Construction of Drinking Water facility,State PWD,28-10-2024,174932
3562,Madhya Pradesh,Constituency_253,MP_Name_253,MP/931/2021-2022/2435 - Construction of Drinking Water facility,Shree Constructions,20-02-2023,260671
3563,Madhya Pradesh,Constituency_253,MP_Name_253,MP/339/2023-2024/2436 - Construction of Sanitation facility,Global Infra Ltd,31-10-2021,270613
3564,Madhya Pradesh,Constituency_253,MP_Name_253,MP/339/2023-2024/2436 - Construction of Sanitation facility,Rural Works Dept,19-10-2024,209075
3565,Madhya Pradesh,Constituency_253,MP_Name_253,MP/155/2021-2022/2437 - Construction of Education facility,XYZ Builders,11-01-2021,55114
3566,Madhya Pradesh,Constituency_253,MP_Name_253,MP/155/2021-2022/2437 - Construction of Education facility,XYZ Builders,24-10-2023,106805
3567,Madhya Pradesh,Constituency_253,MP_Name_253,MP/940/2021-2022/2438 - Construction of Roads facility,National Infra Corp,31-07-2023,296877
3568,Madhya Pradesh,Constituency_253,MP_Name_253,MP/637/2023-2024/2439 - Construction of Health facility,Global Infra Ltd,10-01-2022,451893
3569,Madhya Pradesh,Constituency_253,MP_Name_253,MP/171/2022-2023/2440 - Construction of Electricity facility,Rural Works Dept,20-05-2023,160091
3570,Madhya Pradesh,Constituency_253,MP_Name_253,MP/171/2022-2023/2440 - Construction of Electricity facility,Global Infra Ltd,26-12-2023,465929
3571,Madhya Pradesh,Constituency_253,MP_Name_253,MP/171/2022-2023/2440 - Construction of Electricity facility,Global Infra Ltd,16-08-2023,111981
3572,Madhya Pradesh,Constituency_253,MP_Name_253,MP/171/2022-2023/2440 - Construction of Electricity facility,BuildWell Pvt Ltd,10-10-2021,54623
3573,Bihar,Constituency_254,MP_Name_254,BR/389/2022-2023/2441 - Construction of Electricity facility,Shree Constructions,24-11-2022,153164
3574,Bihar,Constituency_254,MP_Name_254,BR/389/2022-2023/2441 - Construction of Electricity facility,BuildWell Pvt Ltd,06-12-2024,136594
3575,Bihar,Constituency_254,MP_Name_254,BR/389/2022-2023/2441 - Construction of Electricity facility,Global Infra Ltd,01-06-2024,175096
3576,Bihar,Constituency_254,MP_Name_254,BR/389/2022-2023/2441 - Construction of Electricity facility,ABC Constructions,29-03-2023,406536
3577,Bihar,Constituency_254,MP_Name_254,BR/660/2021-2022/2442 - Construction of Education facility,Global Infra Ltd,01-04-2024,388696
3578,Bihar,Constituency_254,MP_Name_254,BR/660/2021-2022/2442 - Construction of Education facility,BuildWell Pvt Ltd,28-12-2023,313601
3579,Bihar,Constituency_254,MP_Name_254,BR/478/2022-2023/2443 - Construction of Education facility,ABC Constructions,05-10-2022,195731
3580,Bihar,Constituency_254,MP_Name_254,BR/478/2022-2023/2443 - Construction of Education facility,National Infra Corp,15-05-2023,53781
3581,Bihar,Constituency_254,MP_Name_254,BR/993/2021-2022/2444 - Construction of Drinking Water facility,Rural Works Dept,31-08-2022,155834
3582,Bihar,Constituency_254,MP_Name_254,BR/993/2021-2022/2444 - Construction of Drinking Water facility,BuildWell Pvt Ltd,31-08-2023,464955
3583,Bihar,Constituency_254,MP_Name_254,BR/993/2021-2022/2444 - Construction of Drinking Water facility,ABC Constructions,26-06-2023,109997
3584,Bihar,Constituency_254,MP_Name_254,BR/333/2022-2023/2445 - Construction of Drinking Water facility,XYZ Builders,04-02-2021,416846
3585,Bihar,Constituency_254,MP_Name_254,BR/743/2021-2022/2446 - Construction of Roads facility,ABC Constructions,19-11-2021,348819
3586,Bihar,Constituency_254,MP_Name_254,BR/458/2021-2022/2447 - Construction of Electricity facility,Shree Constructions,20-11-2022,150971
3587,Bihar,Constituency_254,MP_Name_254,BR/458/2021-2022/2447 - Construction of Electricity facility,Global Infra Ltd,22-11-2024,281596
3588,Bihar,Constituency_254,MP_Name_254,BR/458/2021-2022/2447 - Construction of Electricity facility,Global Infra Ltd,20-04-2024,214133
3589,Uttar Pradesh,Constituency_255,MP_Name_255,UP/127/2023-2024/2448 - Construction of Education facility,Rural Works Dept,21-10-2024,67693
3590,Uttar Pradesh,Constituency_255,MP_Name_255,UP/127/2023-2024/2448 - Construction of Education facility,XYZ Builders,30-10-2021,153692
3591,Uttar Pradesh,Constituency_255,MP_Name_255,UP/627/2021-2022/2449 - Construction of Education facility,XYZ Builders,16-10-2024,377871
3592,Uttar Pradesh,Constituency_255,MP_Name_255,UP/950/2022-2023/2450 - Construction of Sanitation facility,Rural Works Dept,18-11-2021,358305
3593,Uttar Pradesh,Constituency_255,MP_Name_255,UP/722/2023-2024/2451 - Construction of Drinking Water facility,ABC Constructions,18-09-2022,217637
3594,Uttar Pradesh,Constituency_255,MP_Name_255,UP/722/2023-2024/2451 - Construction of Drinking Water facility,State PWD,04-10-2024,50479
3595,Uttar Pradesh,Constituency_255,MP_Name_255,UP/722/2023-2024/2451 - Construction of Drinking Water facility,Rural Works Dept,06-09-2023,159407
3596,Uttar Pradesh,Constituency_255,MP_Name_255,UP/174/2023-2024/2452 - Construction of Sanitation facility,State PWD,21-01-2022,367361
3597,Uttar Pradesh,Constituency_255,MP_Name_255,UP/174/2023-2024/2452 - Construction of Sanitation facility,National Infra Corp,12-01-2021,130643
3598,Madhya Pradesh,Constituency_256,MP_Name_256,MP/283/2023-2024/2453 - Construction of Education facility,BuildWell Pvt Ltd,30-10-2023,71215
3599,Madhya Pradesh,Constituency_256,MP_Name_256,MP/283/2023-2024/2453 - Construction of Education facility,Global Infra Ltd,19-08-2022,122092
3600,Madhya Pradesh,Constituency_256,MP_Name_256,MP/283/2023-2024/2453 - Construction of Education facility,Global Infra Ltd,20-10-2022,159220
3601,Madhya Pradesh,Constituency_256,MP_Name_256,MP/665/2022-2023/2454 - Construction of Sanitation facility,BuildWell Pvt Ltd,11-09-2022,305822
3602,Madhya Pradesh,Constituency_256,MP_Name_256,MP/665/2022-2023/2454 - Construction of Sanitation facility,BuildWell Pvt Ltd,24-06-2024,200407
3603,Madhya Pradesh,Constituency_256,MP_Name_256,MP/665/2022-2023/2454 - Construction of Sanitation facility,Global Infra Ltd,04-09-2024,266143
3604,Madhya Pradesh,Constituency_256,MP_Name_256,MP/665/2022-2023/2454 - Construction of Sanitation facility,State PWD,20-01-2023,217717
3605,Madhya Pradesh,Constituency_256,MP_Name_256,MP/323/2023-2024/2455 - Construction of Sanitation facility,BuildWell Pvt Ltd,11-12-2021,142186
3606,Madhya Pradesh,Constituency_256,MP_Name_256,MP/323/2023-2024/2455 - Construction of Sanitation facility,BuildWell Pvt Ltd,03-12-2024,363471
3607,Madhya Pradesh,Constituency_256,MP_Name_256,MP/516/2021-2022/2456 - Construction of Education facility,XYZ Builders,30-01-2022,131666
3608,Madhya Pradesh,Constituency_256,MP_Name_256,MP/465/2021-2022/2457 - Construction of Drinking Water facility,Rural Works Dept,12-01-2022,329670
3609,Madhya Pradesh,Constituency_256,MP_Name_256,MP/465/2021-2022/2457 - Construction of Drinking Water facility,BuildWell Pvt Ltd,07-04-2023,268145
3610,Madhya Pradesh,Constituency_256,MP_Name_256,MP/465/2021-2022/2457 - Construction of Drinking Water facility,State PWD,18-12-2022,234672
3611,Madhya Pradesh,Constituency_256,MP_Name_256,MP/247/2022-2023/2458 - Construction of Electricity facility,Shree Constructions,16-01-2021,393224
3612,Madhya Pradesh,Constituency_256,MP_Name_256,MP/247/2022-2023/2458 - Construction of Electricity facility,State PWD,19-08-2023,255522
3613,Madhya Pradesh,Constituency_256,MP_Name_256,MP/557/2021-2022/2459 - Construction of Roads facility,ABC Constructions,09-12-2024,493064
3614,Madhya Pradesh,Constituency_256,MP_Name_256,MP/557/2021-2022/2459 - Construction of Roads facility,BuildWell Pvt Ltd,30-07-2023,65801
3615,Madhya Pradesh,Constituency_256,MP_Name_256,MP/557/2021-2022/2459 - Construction of Roads facility,Shree Constructions,10-08-2022,60348
3616,Tamil Nadu,Constituency_257,MP_Name_257,TN/939/2022-2023/2460 - Construction of Electricity facility,ABC Constructions,05-02-2024,110605
3617,Tamil Nadu,Constituency_257,MP_Name_257,TN/291/2021-2022/2461 - Construction of Education facility,Global Infra Ltd,19-12-2021,136072
3618,Tamil Nadu,Constituency_257,MP_Name_257,TN/776/2023-2024/2462 - Construction of Drinking Water facility,XYZ Builders,15-06-2022,316755
3619,Tamil Nadu,Constituency_257,MP_Name_257,TN/776/2023-2024/2462 - Construction of Drinking Water facility,Shree Constructions,09-02-2022,146008
3620,Tamil Nadu,Constituency_257,MP_Name_257,TN/776/2023-2024/2462 - Construction of Drinking Water facility,BuildWell Pvt Ltd,20-01-2024,394679
3621,Tamil Nadu,Constituency_257,MP_Name_257,TN/776/2023-2024/2462 - Construction of Drinking Water facility,ABC Constructions,29-05-2024,352405
3622,Tamil Nadu,Constituency_258,MP_Name_258,TN/675/2021-2022/2463 - Construction of Roads facility,BuildWell Pvt Ltd,18-08-2022,359317
3623,Tamil Nadu,Constituency_258,MP_Name_258,TN/675/2021-2022/2463 - Construction of Roads facility,Shree Constructions,16-01-2023,316764
3624,Tamil Nadu,Constituency_258,MP_Name_258,TN/309/2021-2022/2464 - Construction of Electricity facility,Rural Works Dept,10-09-2021,421417
3625,Tamil Nadu,Constituency_258,MP_Name_258,TN/309/2021-2022/2464 - Construction of Electricity facility,Global Infra Ltd,26-12-2023,224990
3626,Tamil Nadu,Constituency_258,MP_Name_258,TN/424/2022-2023/2465 - Construction of Health facility,National Infra Corp,18-06-2024,157264
3627,Tamil Nadu,Constituency_258,MP_Name_258,TN/424/2022-2023/2465 - Construction of Health facility,Global Infra Ltd,28-10-2024,191758
3628,Tamil Nadu,Constituency_258,MP_Name_258,TN/424/2022-2023/2465 - Construction of Health facility,Global Infra Ltd,19-06-2024,439675
3629,Tamil Nadu,Constituency_258,MP_Name_258,TN/351/2022-2023/2466 - Construction of Roads facility,ABC Constructions,20-12-2022,285603
3630,Tamil Nadu,Constituency_258,MP_Name_258,TN/351/2022-2023/2466 - Construction of Roads facility,Rural Works Dept,10-01-2023,479611
3631,Tamil Nadu,Constituency_258,MP_Name_258,TN/351/2022-2023/2466 - Construction of Roads facility,National Infra Corp,14-12-2021,58151
3632,Maharashtra,Constituency_259,MP_Name_259,MH/280/2022-2023/2467 - Construction of Health facility,XYZ Builders,18-05-2022,166111
3633,Maharashtra,Constituency_259,MP_Name_259,MH/280/2022-2023/2467 - Construction of Health facility,BuildWell Pvt Ltd,20-12-2021,353631
3634,Maharashtra,Constituency_259,MP_Name_259,MH/280/2022-2023/2467 - Construction of Health facility,Rural Works Dept,09-10-2022,447575
3635,Maharashtra,Constituency_259,MP_Name_259,MH/280/2022-2023/2467 - Construction of Health facility,Rural Works Dept,07-09-2023,266743
3636,Maharashtra,Constituency_259,MP_Name_259,MH/597/2021-2022/2468 - Construction of Drinking Water facility,Shree Constructions,14-08-2024,276082
3637,Maharashtra,Constituency_259,MP_Name_259,MH/597/2021-2022/2468 - Construction of Drinking Water facility,State PWD,25-10-2023,97990
3638,Maharashtra,Constituency_259,MP_Name_259,MH/597/2021-2022/2468 - Construction of Drinking Water facility,National Infra Corp,05-12-2024,451516
3639,Maharashtra,Constituency_259,MP_Name_259,MH/597/2021-2022/2468 - Construction of Drinking Water facility,Shree Constructions,24-08-2021,141440
3640,Maharashtra,Constituency_259,MP_Name_259,MH/108/2021-2022/2469 - Construction of Electricity facility,National Infra Corp,21-09-2021,57217
3641,Maharashtra,Constituency_259,MP_Name_259,MH/108/2021-2022/2469 - Construction of Electricity facility,Shree Constructions,03-11-2023,269498
3642,Maharashtra,Constituency_259,MP_Name_259,MH/108/2021-2022/2469 - Construction of Electricity facility,XYZ Builders,21-12-2023,399816
3643,Maharashtra,Constituency_259,MP_Name_259,MH/108/2021-2022/2469 - Construction of Electricity facility,ABC Constructions,19-02-2024,456113
3644,Maharashtra,Constituency_259,MP_Name_259,MH/430/2022-2023/2470 - Construction of Health facility,State PWD,27-12-2024,440645
3645,Maharashtra,Constituency_259,MP_Name_259,MH/430/2022-2023/2470 - Construction of Health facility,Rural Works Dept,01-11-2024,264274
3646,Maharashtra,Constituency_259,MP_Name_259,MH/430/2022-2023/2470 - Construction of Health facility,ABC Constructions,29-04-2022,244752
3647,Delhi,Constituency_260,MP_Name_260,DL/309/2021-2022/2471 - Construction of Electricity facility,Shree Constructions,05-02-2024,97290
3648,Delhi,Constituency_260,MP_Name_260,DL/309/2021-2022/2471 - Construction of Electricity facility,ABC Constructions,13-09-2022,258353
3649,Delhi,Constituency_260,MP_Name_260,DL/309/2021-2022/2471 - Construction of Electricity facility,XYZ Builders,03-01-2024,147265
3650,Delhi,Constituency_260,MP_Name_260,DL/505/2023-2024/2472 - Construction of Roads facility,Global Infra Ltd,21-05-2022,275826
3651,Delhi,Constituency_260,MP_Name_260,DL/505/2023-2024/2472 - Construction of Roads facility,State PWD,14-10-2022,432790
3652,Delhi,Constituency_260,MP_Name_260,DL/505/2023-2024/2472 - Construction of Roads facility,Global Infra Ltd,19-05-2021,127863
3653,Delhi,Constituency_260,MP_Name_260,DL/944/2021-2022/2473 - Construction of Sanitation facility,Shree Constructions,24-09-2021,109918
3654,Delhi,Constituency_260,MP_Name_260,DL/893/2022-2023/2474 - Construction of Health facility,XYZ Builders,06-07-2024,104197
3655,Delhi,Constituency_260,MP_Name_260,DL/893/2022-2023/2474 - Construction of Health facility,State PWD,25-10-2024,289758
3656,Delhi,Constituency_260,MP_Name_260,DL/893/2022-2023/2474 - Construction of Health facility,ABC Constructions,09-03-2021,219274
3657,Delhi,Constituency_261,MP_Name_261,DL/741/2023-2024/2475 - Construction of Drinking Water facility,BuildWell Pvt Ltd,10-09-2021,200134
3658,Delhi,Constituency_261,MP_Name_261,DL/741/2023-2024/2475 - Construction of Drinking Water facility,National Infra Corp,12-04-2021,79144
3659,Delhi,Constituency_261,MP_Name_261,DL/741/2023-2024/2475 - Construction of Drinking Water facility,State PWD,12-04-2021,372743
3660,Delhi,Constituency_261,MP_Name_261,DL/126/2022-2023/2476 - Construction of Education facility,State PWD,28-05-2022,479360
3661,Delhi,Constituency_261,MP_Name_261,DL/126/2022-2023/2476 - Construction of Education facility,Rural Works Dept,07-07-2021,135616
3662,Delhi,Constituency_261,MP_Name_261,DL/126/2022-2023/2476 - Construction of Education facility,ABC Constructions,13-12-2021,219552
3663,Delhi,Constituency_261,MP_Name_261,DL/249/2022-2023/2477 - Construction of Education facility,BuildWell Pvt Ltd,30-08-2022,458462
3664,Delhi,Constituency_261,MP_Name_261,DL/836/2021-2022/2478 - Construction of Health facility,ABC Constructions,03-07-2023,180426
3665,Delhi,Constituency_261,MP_Name_261,DL/836/2021-2022/2478 - Construction of Health facility,Shree Constructions,27-12-2023,95032
3666,Delhi,Constituency_261,MP_Name_261,DL/836/2021-2022/2478 - Construction of Health facility,Global Infra Ltd,15-02-2022,339768
3667,Karnataka,Constituency_262,MP_Name_262,KA/391/2023-2024/2479 - Construction of Electricity facility,Global Infra Ltd,29-01-2021,212588
3668,Karnataka,Constituency_262,MP_Name_262,KA/523/2022-2023/2480 - Construction of Education facility,Global Infra Ltd,27-07-2023,59950
3669,Karnataka,Constituency_262,MP_Name_262,KA/523/2022-2023/2480 - Construction of Education facility,Shree Constructions,22-08-2021,482558
3670,Karnataka,Constituency_262,MP_Name_262,KA/523/2022-2023/2480 - Construction of Education facility,National Infra Corp,17-05-2023,87015
3671,Karnataka,Constituency_262,MP_Name_262,KA/709/2023-2024/2481 - Construction of Sanitation facility,National Infra Corp,02-05-2024,411023
3672,Karnataka,Constituency_262,MP_Name_262,KA/718/2021-2022/2482 - Construction of Sanitation facility,XYZ Builders,21-03-2021,207790
3673,Karnataka,Constituency_262,MP_Name_262,KA/718/2021-2022/2482 - Construction of Sanitation facility,BuildWell Pvt Ltd,28-05-2022,207995
3674,Karnataka,Constituency_262,MP_Name_262,KA/718/2021-2022/2482 - Construction of Sanitation facility,Shree Constructions,29-04-2023,288622
3675,Karnataka,Constituency_262,MP_Name_262,KA/718/2021-2022/2482 - Construction of Sanitation facility,National Infra Corp,07-12-2021,497516
3676,Karnataka,Constituency_262,MP_Name_262,KA/651/2021-2022/2483 - Construction of Sanitation facility,Rural Works Dept,30-04-2024,484529
3677,Karnataka,Constituency_262,MP_Name_262,KA/651/2021-2022/2483 - Construction of Sanitation facility,ABC Constructions,08-12-2024,420769
3678,Karnataka,Constituency_262,MP_Name_262,KA/651/2021-2022/2483 - Construction of Sanitation facility,State PWD,24-04-2023,443450
3679,Karnataka,Constituency_262,MP_Name_262,KA/883/2023-2024/2484 - Construction of Health facility,ABC Constructions,10-10-2024,283238
3680,Karnataka,Constituency_262,MP_Name_262,KA/883/2023-2024/2484 - Construction of Health facility,BuildWell Pvt Ltd,23-01-2023,280906
3681,Karnataka,Constituency_262,MP_Name_262,KA/883/2023-2024/2484 - Construction of Health facility,Global Infra Ltd,28-02-2021,218463
3682,Karnataka,Constituency_262,MP_Name_262,KA/732/2023-2024/2485 - Construction of Sanitation facility,Shree Constructions,08-03-2023,112693
3683,Karnataka,Constituency_262,MP_Name_262,KA/732/2023-2024/2485 - Construction of Sanitation facility,Rural Works Dept,28-04-2022,135966
3684,Karnataka,Constituency_262,MP_Name_262,KA/732/2023-2024/2485 - Construction of Sanitation facility,ABC Constructions,18-09-2022,468573
3685,Karnataka,Constituency_262,MP_Name_262,KA/851/2022-2023/2486 - Construction of Drinking Water facility,State PWD,28-12-2022,296153
3686,Tamil Nadu,Constituency_263,MP_Name_263,TN/179/2022-2023/2487 - Construction of Roads facility,BuildWell Pvt Ltd,25-05-2023,108731
3687,Tamil Nadu,Constituency_263,MP_Name_263,TN/263/2022-2023/2488 - Construction of Drinking Water facility,National Infra Corp,19-09-2021,120087
3688,Tamil Nadu,Constituency_263,MP_Name_263,TN/263/2022-2023/2488 - Construction of Drinking Water facility,XYZ Builders,29-07-2023,180791
3689,Tamil Nadu,Constituency_263,MP_Name_263,TN/263/2022-2023/2488 - Construction of Drinking Water facility,ABC Constructions,07-10-2024,462814
3690,Tamil Nadu,Constituency_263,MP_Name_263,TN/700/2023-2024/2489 - Construction of Roads facility,Shree Constructions,11-04-2023,416040
3691,Tamil Nadu,Constituency_263,MP_Name_263,TN/604/2023-2024/2490 - Construction of Health facility,XYZ Builders,02-01-2024,416426
3692,Tamil Nadu,Constituency_263,MP_Name_263,TN/604/2023-2024/2490 - Construction of Health facility,XYZ Builders,21-01-2022,422793
3693,Tamil Nadu,Constituency_263,MP_Name_263,TN/664/2021-2022/2491 - Construction of Electricity facility,National Infra Corp,15-10-2021,241082
3694,Tamil Nadu,Constituency_263,MP_Name_263,TN/413/2023-2024/2492 - Construction of Education facility,BuildWell Pvt Ltd,26-06-2022,71207
3695,Tamil Nadu,Constituency_263,MP_Name_263,TN/413/2023-2024/2492 - Construction of Education facility,Global Infra Ltd,23-07-2023,205165
3696,Tamil Nadu,Constituency_263,MP_Name_263,TN/413/2023-2024/2492 - Construction of Education facility,State PWD,20-09-2021,245870
3697,Gujarat,Constituency_264,MP_Name_264,GJ/870/2021-2022/2493 - Construction of Roads facility,National Infra Corp,07-04-2022,50721
3698,Gujarat,Constituency_264,MP_Name_264,GJ/870/2021-2022/2493 - Construction of Roads facility,BuildWell Pvt Ltd,08-08-2021,474638
3699,Gujarat,Constituency_264,MP_Name_264,GJ/897/2023-2024/2494 - Construction of Health facility,Global Infra Ltd,28-02-2023,433403
3700,Gujarat,Constituency_264,MP_Name_264,GJ/897/2023-2024/2494 - Construction of Health facility,XYZ Builders,28-02-2023,278492
3701,Gujarat,Constituency_264,MP_Name_264,GJ/147/2021-2022/2495 - Construction of Sanitation facility,Rural Works Dept,19-09-2022,326215
3702,Gujarat,Constituency_264,MP_Name_264,GJ/147/2021-2022/2495 - Construction of Sanitation facility,State PWD,20-10-2023,461620
3703,Gujarat,Constituency_264,MP_Name_264,GJ/544/2021-2022/2496 - Construction of Drinking Water facility,State PWD,27-09-2024,395957
3704,Gujarat,Constituency_264,MP_Name_264,GJ/544/2021-2022/2496 - Construction of Drinking Water facility,XYZ Builders,03-10-2023,496572
3705,Gujarat,Constituency_264,MP_Name_264,GJ/544/2021-2022/2496 - Construction of Drinking Water facility,National Infra Corp,15-11-2021,246565
3706,Gujarat,Constituency_264,MP_Name_264,GJ/544/2021-2022/2496 - Construction of Drinking Water facility,ABC Constructions,28-01-2021,489758
3707,West Bengal,Constituency_265,MP_Name_265,WB/181/2023-2024/2497 - Construction of Sanitation facility,Rural Works Dept,22-09-2023,302663
3708,West Bengal,Constituency_265,MP_Name_265,WB/181/2023-2024/2497 - Construction of Sanitation facility,BuildWell Pvt Ltd,30-04-2023,333100
3709,West Bengal,Constituency_265,MP_Name_265,WB/181/2023-2024/2497 - Construction of Sanitation facility,National Infra Corp,03-01-2023,286035
3710,West Bengal,Constituency_265,MP_Name_265,WB/181/2023-2024/2497 - Construction of Sanitation facility,Rural Works Dept,18-11-2023,272039
3711,West Bengal,Constituency_265,MP_Name_265,WB/465/2022-2023/2498 - Construction of Roads facility,State PWD,13-02-2021,245653
3712,West Bengal,Constituency_265,MP_Name_265,WB/465/2022-2023/2498 - Construction of Roads facility,ABC Constructions,03-04-2023,244020
3713,West Bengal,Constituency_265,MP_Name_265,WB/838/2021-2022/2499 - Construction of Drinking Water facility,National Infra Corp,01-06-2021,237578
3714,West Bengal,Constituency_265,MP_Name_265,WB/838/2021-2022/2499 - Construction of Drinking Water facility,Global Infra Ltd,01-04-2024,373676
3715,West Bengal,Constituency_265,MP_Name_265,WB/838/2021-2022/2499 - Construction of Drinking Water facility,Rural Works Dept,06-04-2022,403794
3716,Delhi,Constituency_266,MP_Name_266,DL/587/2023-2024/2500 - Construction of Electricity facility,Rural Works Dept,15-04-2021,367542
3717,Delhi,Constituency_266,MP_Name_266,DL/587/2023-2024/2500 - Construction of Electricity facility,National Infra Corp,10-10-2021,356575
3718,Delhi,Constituency_266,MP_Name_266,DL/587/2023-2024/2500 - Construction of Electricity facility,Rural Works Dept,05-10-2022,141279
3719,Delhi,Constituency_266,MP_Name_266,DL/385/2022-2023/2501 - Construction of Health facility,BuildWell Pvt Ltd,03-06-2022,363238
3720,Delhi,Constituency_266,MP_Name_266,DL/385/2022-2023/2501 - Construction of Health facility,ABC Constructions,28-12-2021,285998
3721,Delhi,Constituency_266,MP_Name_266,DL/385/2022-2023/2501 - Construction of Health facility,XYZ Builders,02-01-2022,193531
3722,Delhi,Constituency_266,MP_Name_266,DL/385/2022-2023/2501 - Construction of Health facility,National Infra Corp,09-09-2021,197610
3723,Delhi,Constituency_266,MP_Name_266,DL/669/2022-2023/2502 - Construction of Roads facility,Shree Constructions,07-09-2024,438632
3724,Delhi,Constituency_266,MP_Name_266,DL/669/2022-2023/2502 - Construction of Roads facility,State PWD,17-12-2021,400103
3725,Delhi,Constituency_266,MP_Name_266,DL/669/2022-2023/2502 - Construction of Roads facility,ABC Constructions,19-12-2023,391548
3726,Delhi,Constituency_266,MP_Name_266,DL/271/2023-2024/2503 - Construction of Drinking Water facility,BuildWell Pvt Ltd,26-07-2021,444981
3727,Delhi,Constituency_266,MP_Name_266,DL/271/2023-2024/2503 - Construction of Drinking Water facility,Shree Constructions,11-12-2021,109725
3728,Gujarat,Constituency_267,MP_Name_267,GJ/634/2023-2024/2504 - Construction of Health facility,Global Infra Ltd,30-07-2023,194286
