sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
1913,Karnataka,Constituency_141,MP_Name_141,KA/396/2021-2022/50765 - Construction of Drinking Water facility,XYZ Builders,14-12-2022,415481
1914,Maharashtra,Constituency_142,MP_Name_142,MH/852/2021-2022/50766 - Construction of Sanitation facility,Global Infra Ltd,03-09-2024,229371
1915,Maharashtra,Constituency_142,MP_Name_142,MH/852/2021-2022/50766 - Construction of Sanitation facility,Rural Works Dept,21-09-2023,296389
1916,Maharashtra,Constituency_142,MP_Name_142,MH/852/2021-2022/50766 - Construction of Sanitation facility,BuildWell Pvt Ltd,26-07-2021,381720
1917,Maharashtra,Constituency_142,MP_Name_142,MH/852/2021-2022/50766 - Construction of Sanitation facility,Rural Works Dept,06-09-2023,434125
1918,Maharashtra,Constituency_142,MP_Name_142,MH/670/2023-2024/50767 - Construction of Education facility,National Infra Corp,24-12-2024,297016
1919,Maharashtra,Constituency_142,MP_Name_142,MH/670/2023-2024/50767 - Construction of Education facility,ABC Constructions,06-01-2021,79911
1920,Maharashtra,Constituency_142,MP_Name_142,MH/376/2021-2022/50768 - Construction of Electricity facility,National Infra Corp,23-12-2021,197083
1921,Maharashtra,Constituency_142,MP_Name_142,MH/225/2022-2023/50769 - Construction of Health facility,Rural Works Dept,25-06-2022,292018
1922,Maharashtra,Constituency_142,MP_Name_142,MH/225/2022-2023/50769 - Construction of Health facility,Shree Constructions,27-11-2022,158296
1923,Maharashtra,Constituency_142,MP_Name_142,MH/211/2023-2024/50770 - Construction of Health facility,National Infra Corp,20-03-2023,361567
1924,Maharashtra,Constituency_142,MP_Name_142,MH/211/2023-2024/50770 - Construction of Health facility,National Infra Corp,05-01-2021,391928
1925,Maharashtra,Constituency_142,MP_Name_142,MH/211/2023-2024/50770 - Construction of Health facility,Shree Constructions,03-06-2021,229650
1926,Maharashtra,Constituency_142,MP_Name_142,MH/621/2022-2023/50771 - Construction of Sanitation facility,ABC Constructions,21-06-2023,303603
1927,Maharashtra,Constituency_142,MP_Name_142,MH/621/2022-2023/50771 - Construction of Sanitation facility,State PWD,17-06-2023,358169
1928,Maharashtra,Constituency_142,MP_Name_142,MH/621/2022-2023/50771 - Construction of Sanitation facility,Shree Constructions,23-11-2021,360609
1929,Gujarat,Constituency_143,MP_Name_143,GJ/129/2022-2023/50772 - Construction of Drinking Water facility,Rural Works Dept,25-12-2024,110845
1930,Gujarat,Constituency_143,MP_Name_143,GJ/129/2022-2023/50772 - Construction of Drinking Water facility,XYZ Builders,25-10-2023,126678
1931,Gujarat,Constituency_143,MP_Name_143,GJ/129/2022-2023/50772 - Construction of Drinking Water facility,Shree Constructions,29-11-2023,64524
1932,Gujarat,Constituency_143,MP_Name_143,GJ/129/2022-2023/50772 - Construction of Drinking Water facility,Global Infra Ltd,11-05-2024,167039
1933,Gujarat,Constituency_143,MP_Name_143,GJ/935/2023-2024/50773 - Construction of Education facility,BuildWell Pvt Ltd,01-03-2024,426695
1934,Gujarat,Constituency_143,MP_Name_143,GJ/935/2023-2024/50773 - Construction of Education facility,Global Infra Ltd,20-09-2023,260185
1935,Gujarat,Constituency_143,MP_Name_143,GJ/935/2023-2024/50773 - Construction of Education facility,State PWD,19-10-2021,481703
1936,Gujarat,Constituency_143,MP_Name_143,GJ/347/2021-2022/50774 - Construction of Electricity facility,Shree Constructions,02-04-2022,430864
1937,Gujarat,Constituency_143,MP_Name_143,GJ/353/2023-2024/50775 - Construction of Drinking Water facility,Global Infra Ltd,14-11-2021,429915
1938,Gujarat,Constituency_143,MP_Name_143,GJ/353/2023-2024/50775 - Construction of Drinking Water facility,Rural Works Dept,29-06-2024,377126
1939,Gujarat,Constituency_143,MP_Name_143,GJ/353/2023-2024/50775 - Construction of Drinking Water facility,BuildWell Pvt Ltd,11-06-2021,379006
1940,Gujarat,Constituency_143,MP_Name_143,GJ/915/2022-2023/50776 - Construction of Electricity facility,Rural Works Dept,14-04-2023,177224
1941,Gujarat,Constituency_143,MP_Name_143,GJ/915/2022-2023/50776 - Construction of Electricity facility,State PWD,23-12-2022,261396
1942,Gujarat,Constituency_143,MP_Name_143,GJ/807/2021-2022/50777 - Construction of Sanitation facility,State PWD,03-06-2021,371340
1943,Gujarat,Constituency_143,MP_Name_143,GJ/807/2021-2022/50777 - Construction of Sanitation facility,ABC Constructions,02-11-2023,426444
1944,Gujarat,Constituency_143,MP_Name_143,GJ/807/2021-2022/50777 - Construction of Sanitation facility,ABC Constructions,16-06-2023,193017
1945,Gujarat,Constituency_143,MP_Name_143,GJ/807/2021-2022/50777 - Construction of Sanitation facility,XYZ Builders,16-08-2021,54222
1946,Gujarat,Constituency_143,MP_Name_143,GJ/929/2023-2024/50778 - Construction of Sanitation facility,National Infra Corp,20-03-2022,233684
1947,Gujarat,Constituency_143,MP_Name_143,GJ/595/2023-2024/50779 - Construction of Sanitation facility,National Infra Corp,03-07-2023,371955
1948,Gujarat,Constituency_143,MP_Name_143,GJ/595/2023-2024/50779 - Construction of Sanitation facility,Shree Constructions,17-12-2024,153624
1949,Gujarat,Constituency_143,MP_Name_143,GJ/595/2023-2024/50779 - Construction of Sanitation facility,National Infra Corp,28-08-2024,330051
1950,Madhya Pradesh,Constituency_144,MP_Name_144,MP/609/2023-2024/50780 - Construction of Sanitation facility,ABC Constructions,22-09-2021,268649
1951,Madhya Pradesh,Constituency_144,MP_Name_144,MP/609/2023-2024/50780 - Construction of Sanitation facility,Shree Constructions,05-10-2023,363731
1952,Madhya Pradesh,Constituency_144,MP_Name_144,MP/609/2023-2024/50780 - Construction of Sanitation facility,BuildWell Pvt Ltd,27-06-2022,426420
1953,Madhya Pradesh,Constituency_144,MP_Name_144,MP/926/2022-2023/50781 - Construction of Sanitation facility,Shree Constructions,12-11-2023,476641
1954,Madhya Pradesh,Constituency_144,MP_Name_144,MP/926/2022-2023/50781 - Construction of Sanitation facility,Global Infra Ltd,05-07-2024,312352
1955,Madhya Pradesh,Constituency_144,MP_Name_144,MP/387/2023-2024/50782 - Construction of Sanitation facility,ABC Constructions,12-01-2024,58029
1956,Madhya Pradesh,Constituency_144,MP_Name_144,MP/387/2023-2024/50782 - Construction of Sanitation facility,XYZ Builders,26-03-2021,129128
1957,Madhya Pradesh,Constituency_144,MP_Name_144,MP/387/2023-2024/50782 - Construction of Sanitation facility,State PWD,08-05-2024,366315
1958,Madhya Pradesh,Constituency_144,MP_Name_144,MP/949/2021-2022/50783 - Construction of Electricity facility,ABC Constructions,02-11-2022,65592
1959,Madhya Pradesh,Constituency_144,MP_Name_144,MP/949/2021-2022/50783 - Construction of Electricity facility,State PWD,20-08-2021,80752
1960,Madhya Pradesh,Constituency_144,MP_Name_144,MP/949/2021-2022/50783 - Construction of Electricity facility,Shree Constructions,23-01-2022,388365
1961,Madhya Pradesh,Constituency_144,MP_Name_144,MP/949/2021-2022/50783 - Construction of Electricity facility,State PWD,11-02-2022,395698
1962,Gujarat,Constituency_145,MP_Name_145,GJ/676/2022-2023/50784 - Construction of Drinking Water facility,Global Infra Ltd,26-12-2021,251499
1963,Gujarat,Constituency_145,MP_Name_145,GJ/676/2022-2023/50784 - Construction of Drinking Water facility,XYZ Builders,13-11-2023,454527
1964,Gujarat,Constituency_145,MP_Name_145,GJ/676/2022-2023/50784 - Construction of Drinking Water facility,Rural Works Dept,18-03-2021,263372
1965,Gujarat,Constituency_145,MP_Name_145,GJ/676/2022-2023/50784 - Construction of Drinking Water facility,Rural Works Dept,08-07-2024,108648
1966,Gujarat,Constituency_145,MP_Name_145,GJ/128/2021-2022/50785 - Construction of Health facility,State PWD,15-12-2023,141343
1967,Gujarat,Constituency_145,MP_Name_145,GJ/166/2021-2022/50786 - Construction of Education facility,Shree Constructions,06-10-2021,100043
1968,Gujarat,Constituency_145,MP_Name_145,GJ/166/2021-2022/50786 - Construction of Education facility,Global Infra Ltd,15-05-2021,347446
1969,Gujarat,Constituency_145,MP_Name_145,GJ/166/2021-2022/50786 - Construction of Education facility,BuildWell Pvt Ltd,23-07-2022,273286
1970,Gujarat,Constituency_145,MP_Name_145,GJ/166/2021-2022/50786 - Construction of Education facility,National Infra Corp,02-11-2022,368868
1971,Gujarat,Constituency_145,MP_Name_145,GJ/232/2021-2022/50787 - Construction of Drinking Water facility,XYZ Builders,10-04-2023,291294
1972,Gujarat,Constituency_145,MP_Name_145,GJ/232/2021-2022/50787 - Construction of Drinking Water facility,Shree Constructions,30-01-2023,439518
1973,Gujarat,Constituency_145,MP_Name_145,GJ/588/2021-2022/50788 - Construction of Electricity facility,BuildWell Pvt Ltd,04-11-2023,446440
1974,Gujarat,Constituency_145,MP_Name_145,GJ/588/2021-2022/50788 - Construction of Electricity facility,Rural Works Dept,21-06-2022,69636
1975,Gujarat,Constituency_145,MP_Name_145,GJ/475/2023-2024/50789 - Construction of Education facility,XYZ Builders,22-08-2022,88123
1976,Gujarat,Constituency_145,MP_Name_145,GJ/323/2021-2022/50790 - Construction of Drinking Water facility,Global Infra Ltd,16-03-2024,437581
1977,Gujarat,Constituency_145,MP_Name_145,GJ/323/2021-2022/50790 - Construction of Drinking Water facility,BuildWell Pvt Ltd,30-07-2021,124101
1978,Karnataka,Constituency_146,MP_Name_146,KA/713/2021-2022/50791 - Construction of Education facility,Shree Constructions,06-06-2024,241395
1979,Karnataka,Constituency_146,MP_Name_146,KA/713/2021-2022/50791 - Construction of Education facility,Global Infra Ltd,15-12-2022,215667
1980,Karnataka,Constituency_146,MP_Name_146,KA/713/2021-2022/50791 - Construction of Education facility,BuildWell Pvt Ltd,14-11-2021,451249
1981,Karnataka,Constituency_146,MP_Name_146,KA/744/2021-2022/50792 - Construction of Education facility,National Infra Corp,28-09-2024,221977
1982,Karnataka,Constituency_146,MP_Name_146,KA/744/2021-2022/50792 - Construction of Education facility,Global Infra Ltd,05-01-2023,324123
1983,Karnataka,Constituency_146,MP_Name_146,KA/744/2021-2022/50792 - Construction of Education facility,Global Infra Ltd,26-11-2022,111176
1984,Karnataka,Constituency_146,MP_Name_146,KA/744/2021-2022/50792 - Construction of Education facility,Global Infra Ltd,12-09-2024,349613
1985,Karnataka,Constituency_146,MP_Name_146,KA/237/2023-2024/50793 - Construction of Education facility,ABC Constructions,30-06-2021,366882
1986,Karnataka,Constituency_146,MP_Name_146,KA/237/2023-2024/50793 - Construction of Education facility,Global Infra Ltd,27-09-2024,128031
1987,Karnataka,Constituency_146,MP_Name_146,KA/115/2021-2022/50794 - Construction of Drinking Water facility,National Infra Corp,15-10-2023,209674
1988,Karnataka,Constituency_146,MP_Name_146,KA/115/2021-2022/50794 - Construction of Drinking Water facility,State PWD,11-06-2024,78422
1989,Karnataka,Constituency_146,MP_Name_146,KA/115/2021-2022/50794 - Construction of Drinking Water facility,Rural Works Dept,31-01-2023,241892
1990,Karnataka,Constituency_146,MP_Name_146,KA/115/2021-2022/50794 - Construction of Drinking Water facility,National Infra Corp,20-05-2021,481467
1991,Karnataka,Constituency_146,MP_Name_146,KA/150/2021-2022/50795 - Construction of Roads facility,Shree Constructions,15-08-2022,492859
1992,Karnataka,Constituency_146,MP_Name_146,KA/150/2021-2022/50795 - Construction of Roads facility,ABC Constructions,18-02-2023,103356
1993,Karnataka,Constituency_146,MP_Name_146,KA/150/2021-2022/50795 - Construction of Roads facility,Rural Works Dept,04-04-2022,239174
1994,Karnataka,Constituency_146,MP_Name_146,KA/534/2023-2024/50796 - Construction of Electricity facility,Global Infra Ltd,18-06-2021,94977
1995,Karnataka,Constituency_146,MP_Name_146,KA/534/2023-2024/50796 - Construction of Electricity facility,State PWD,15-02-2023,137470
1996,Karnataka,Constituency_146,MP_Name_146,KA/534/2023-2024/50796 - Construction of Electricity facility,Rural Works Dept,30-12-2021,175593
1997,Karnataka,Constituency_146,MP_Name_146,KA/534/2023-2024/50796 - Construction of Electricity facility,XYZ Builders,03-11-2024,356843
1998,Karnataka,Constituency_146,MP_Name_146,KA/433/2021-2022/50797 - Construction of Sanitation facility,XYZ Builders,28-05-2024,160845
1999,Karnataka,Constituency_147,MP_Name_147,KA/417/2023-2024/50798 - Construction of Electricity facility,State PWD,08-08-2022,156019
2000,Karnataka,Constituency_147,MP_Name_147,KA/262/2021-2022/50799 - Construction of Drinking Water facility,ABC Constructions,14-07-2024,424973
2001,Karnataka,Constituency_147,MP_Name_147,KA/262/2021-2022/50799 - Construction of Drinking Water facility,XYZ Builders,10-11-2021,297240
2002,Karnataka,Constituency_147,MP_Name_147,KA/506/2022-2023/50800 - Construction of Drinking Water facility,National Infra Corp,07-06-2023,212177
2003,Karnataka,Constituency_147,MP_Name_147,KA/506/2022-2023/50800 - Construction of Drinking Water facility,Rural Works Dept,16-06-2022,331768
2004,Karnataka,Constituency_147,MP_Name_147,KA/506/2022-2023/50800 - Construction of Drinking Water facility,ABC Constructions,20-11-2023,177259
2005,Karnataka,Constituency_147,MP_Name_147,KA/564/2022-2023/50801 - Construction of Health facility,State PWD,16-02-2023,252769
2006,Karnataka,Constituency_147,MP_Name_147,KA/736/2021-2022/50802 - Construction of Sanitation facility,State PWD,17-12-2022,348874
2007,Karnataka,Constituency_147,MP_Name_147,KA/736/2021-2022/50802 - Construction of Sanitation facility,Rural Works Dept,12-10-2022,479456
2008,Karnataka,Constituency_147,MP_Name_147,KA/736/2021-2022/50802 - Construction of Sanitation facility,BuildWell Pvt Ltd,29-03-2022,231685
2009,Karnataka,Constituency_147,MP_Name_147,KA/903/2021-2022/50803 - Construction of Roads facility,ABC Constructions,27-10-2023,211029
2010,Maharashtra,Constituency_148,MP_Name_148,MH/261/2021-2022/50804 - Construction of Health facility,XYZ Builders,14-11-2023,155303
2011,Maharashtra,Constituency_148,MP_Name_148,MH/261/2021-2022/50804 - Construction of Health facility,State PWD,17-08-2024,50491
2012,Maharashtra,Constituency_148,MP_Name_148,MH/270/2021-2022/50805 - Construction of Education facility,ABC Constructions,22-01-2024,131886
2013,Maharashtra,Constituency_148,MP_Name_148,MH/727/2023-2024/50806 - Construction of Health facility,State PWD,28-09-2024,320007
2014,Maharashtra,Constituency_148,MP_Name_148,MH/727/2023-2024/50806 - Construction of Health facility,Rural Works Dept,22-06-2021,427123
2015,Maharashtra,Constituency_148,MP_Name_148,MH/727/2023-2024/50806 - Construction of Health facility,BuildWell Pvt Ltd,08-02-2022,380175
2016,Maharashtra,Constituency_148,MP_Name_148,MH/727/2023-2024/50806 - Construction of Health facility,National Infra Corp,28-08-2021,292066
2017,Maharashtra,Constituency_148,MP_Name_148,MH/243/2021-2022/50807 - Construction of Drinking Water facility,Rural Works Dept,12-02-2021,358263
2018,Maharashtra,Constituency_148,MP_Name_148,MH/243/2021-2022/50807 - Construction of Drinking Water facility,ABC Constructions,28-10-2021,447586
2019,Maharashtra,Constituency_148,MP_Name_148,MH/886/2021-2022/50808 - Construction of Sanitation facility,State PWD,16-12-2023,142569
2020,Maharashtra,Constituency_148,MP_Name_148,MH/627/2021-2022/50809 - Construction of Health facility,Rural Works Dept,02-07-2021,252664
2021,Maharashtra,Constituency_148,MP_Name_148,MH/627/2021-2022/50809 - Construction of Health facility,Shree Constructions,17-08-2022,405846
2022,Maharashtra,Constituency_148,MP_Name_148,MH/582/2023-2024/50810 - Construction of Sanitation facility,State PWD,06-10-2024,120324
2023,Maharashtra,Constituency_148,MP_Name_148,MH/582/2023-2024/50810 - Construction of Sanitation facility,State PWD,16-04-2024,81431
2024,Maharashtra,Constituency_148,MP_Name_148,MH/582/2023-2024/50810 - Construction of Sanitation facility,State PWD,02-04-2021,470208
2025,Maharashtra,Constituency_148,MP_Name_148,MH/582/2023-2024/50810 - Construction of Sanitation facility,ABC Constructions,31-03-2021,50190
2026,Maharashtra,Constituency_149,MP_Name_149,MH/501/2022-2023/50811 - Construction of Drinking Water facility,Global Infra Ltd,06-07-2021,85852
2027,Maharashtra,Constituency_149,MP_Name_149,MH/501/2022-2023/50811 - Construction of Drinking Water facility,State PWD,02-12-2024,333796
2028,Maharashtra,Constituency_149,MP_Name_149,MH/501/2022-2023/50811 - Construction of Drinking Water facility,Shree Constructions,11-07-2022,496307
2029,Maharashtra,Constituency_149,MP_Name_149,MH/615/2023-2024/50812 - Construction of Sanitation facility,State PWD,11-09-2023,245112
2030,Maharashtra,Constituency_149,MP_Name_149,MH/615/2023-2024/50812 - Construction of Sanitation facility,ABC Constructions,27-07-2024,380098
2031,Maharashtra,Constituency_149,MP_Name_149,MH/759/2023-2024/50813 - Construction of Roads facility,National Infra Corp,28-07-2021,272403
2032,Maharashtra,Constituency_149,MP_Name_149,MH/759/2023-2024/50813 - Construction of Roads facility,National Infra Corp,23-03-2024,336142
2033,Maharashtra,Constituency_149,MP_Name_149,MH/759/2023-2024/50813 - Construction of Roads facility,Rural Works Dept,28-02-2024,352273
2034,Maharashtra,Constituency_149,MP_Name_149,MH/759/2023-2024/50813 - Construction of Roads facility,Rural Works Dept,03-08-2022,211371
2035,Maharashtra,Constituency_149,MP_Name_149,MH/168/2023-2024/50814 - Construction of Drinking Water facility,State PWD,01-12-2023,84686
2036,Maharashtra,Constituency_149,MP_Name_149,MH/855/2021-2022/50815 - Construction of Drinking Water facility,Shree Constructions,18-04-2021,188954
2037,Maharashtra,Constituency_149,MP_Name_149,MH/855/2021-2022/50815 - Construction of Drinking Water facility,XYZ Builders,22-12-2023,117932
2038,Maharashtra,Constituency_149,MP_Name_149,MH/855/2021-2022/50815 - Construction of Drinking Water facility,State PWD,22-02-2024,220910
2039,Maharashtra,Constituency_149,MP_Name_149,MH/855/2021-2022/50815 - Construction of Drinking Water facility,Rural Works Dept,23-02-2023,451824
2040,Maharashtra,Constituency_149,MP_Name_149,MH/457/2022-2023/50816 - Construction of Education facility,Shree Constructions,05-05-2023,66977
2041,Maharashtra,Constituency_149,MP_Name_149,MH/457/2022-2023/50816 - Construction of Education facility,BuildWell Pvt Ltd,08-04-2023,96422
2042,Maharashtra,Constituency_149,MP_Name_149,MH/729/2022-2023/50817 - Construction of Electricity facility,Rural Works Dept,26-11-2023,462956
2043,Maharashtra,Constituency_149,MP_Name_149,MH/729/2022-2023/50817 - Construction of Electricity facility,Shree Constructions,08-02-2022,375410
2044,Maharashtra,Constituency_149,MP_Name_149,MH/729/2022-2023/50817 - Construction of Electricity facility,Global Infra Ltd,27-03-2021,366939
2045,Maharashtra,Constituency_149,MP_Name_149,MH/729/2022-2023/50817 - Construction of Electricity facility,XYZ Builders,08-04-2024,405644
2046,Maharashtra,Constituency_149,MP_Name_149,MH/424/2021-2022/50818 - Construction of Education facility,National Infra Corp,19-01-2023,330781
2047,Maharashtra,Constituency_149,MP_Name_149,MH/424/2021-2022/50818 - Construction of Education facility,Shree Constructions,30-08-2022,466863
2048,Maharashtra,Constituency_149,MP_Name_149,MH/424/2021-2022/50818 - Construction of Education facility,State PWD,25-09-2023,302611
2049,Uttar Pradesh,Constituency_150,MP_Name_150,UP/475/2023-2024/50819 - Construction of Drinking Water facility,State PWD,05-10-2021,365564
2050,Uttar Pradesh,Constituency_150,MP_Name_150,UP/459/2023-2024/50820 - Construction of Roads facility,ABC Constructions,27-11-2021,84914
2051,Uttar Pradesh,Constituency_150,MP_Name_150,UP/459/2023-2024/50820 - Construction of Roads facility,BuildWell Pvt Ltd,03-11-2023,492451
2052,Uttar Pradesh,Constituency_150,MP_Name_150,UP/459/2023-2024/50820 - Construction of Roads facility,National Infra Corp,07-07-2021,440347
2053,Uttar Pradesh,Constituency_150,MP_Name_150,UP/459/2023-2024/50820 - Construction of Roads facility,Rural Works Dept,30-07-2021,178057
2054,Uttar Pradesh,Constituency_150,MP_Name_150,UP/115/2023-2024/50821 - Construction of Roads facility,XYZ Builders,16-05-2021,222085
2055,Uttar Pradesh,Constituency_150,MP_Name_150,UP/115/2023-2024/50821 - Construction of Roads facility,XYZ Builders,17-02-2022,411491
2056,Uttar Pradesh,Constituency_150,MP_Name_150,UP/115/2023-2024/50821 - Construction of Roads facility,Rural Works Dept,11-06-2024,174317
2057,Uttar Pradesh,Constituency_150,MP_Name_150,UP/115/2023-2024/50821 - Construction of Roads facility,State PWD,28-07-2021,478527
2058,Uttar Pradesh,Constituency_150,MP_Name_150,UP/987/2022-2023/50822 - Construction of Health facility,Global Infra Ltd,22-06-2023,400165
2059,Uttar Pradesh,Constituency_150,MP_Name_150,UP/987/2022-2023/50822 - Construction of Health facility,ABC Constructions,08-10-2023,335431
2060,Uttar Pradesh,Constituency_150,MP_Name_150,UP/987/2022-2023/50822 - Construction of Health facility,State PWD,04-11-2022,90965
2061,Uttar Pradesh,Constituency_150,MP_Name_150,UP/724/2022-2023/50823 - Construction of Sanitation facility,Shree Constructions,06-02-2021,54648
2062,Uttar Pradesh,Constituency_150,MP_Name_150,UP/252/2023-2024/50824 - Construction of Sanitation facility,ABC Constructions,07-11-2024,466035
2063,Bihar,Constituency_151,MP_Name_151,BR/558/2021-2022/50825 - Construction of Drinking Water facility,XYZ Builders,05-08-2023,304034
2064,Bihar,Constituency_151,MP_Name_151,BR/558/2021-2022/50825 - Construction of Drinking Water facility,XYZ Builders,29-04-2023,453036
2065,Bihar,Constituency_151,MP_Name_151,BR/831/2023-2024/50826 - Construction of Electricity facility,ABC Constructions,18-02-2022,51122
2066,Bihar,Constituency_151,MP_Name_151,BR/831/2023-2024/50826 - Construction of Electricity facility,Rural Works Dept,07-04-2022,247547
2067,Bihar,Constituency_151,MP_Name_151,BR/919/2023-2024/50827 - Construction of Drinking Water facility,Shree Constructions,24-05-2021,240318
2068,Bihar,Constituency_151,MP_Name_151,BR/919/2023-2024/50827 - Construction of Drinking Water facility,XYZ Builders,06-12-2021,461655
2069,Bihar,Constituency_151,MP_Name_151,BR/735/2021-2022/50828 - Construction of Drinking Water facility,ABC Constructions,15-06-2022,400660
2070,Bihar,Constituency_151,MP_Name_151,BR/735/2021-2022/50828 - Construction of Drinking Water facility,National Infra Corp,04-08-2022,277279
2071,Bihar,Constituency_151,MP_Name_151,BR/101/2021-2022/50829 - Construction of Sanitation facility,National Infra Corp,11-03-2024,68668
2072,Rajasthan,Constituency_152,MP_Name_152,RJ/145/2021-2022/50830 - Construction of Education facility,Shree Constructions,15-09-2021,247942
2073,Rajasthan,Constituency_152,MP_Name_152,RJ/515/2022-2023/50831 - Construction of Electricity facility,Shree Constructions,11-05-2023,199632
2074,Rajasthan,Constituency_152,MP_Name_152,RJ/515/2022-2023/50831 - Construction of Electricity facility,State PWD,07-05-2023,200308
2075,Rajasthan,Constituency_152,MP_Name_152,RJ/599/2023-2024/50832 - Construction of Drinking Water facility,XYZ Builders,12-07-2022,415992
2076,Rajasthan,Constituency_152,MP_Name_152,RJ/599/2023-2024/50832 - Construction of Drinking Water facility,Rural Works Dept,27-12-2022,121204
2077,Gujarat,Constituency_153,MP_Name_153,GJ/794/2022-2023/50833 - Construction of Roads facility,Rural Works Dept,02-07-2021,233496
2078,Gujarat,Constituency_153,MP_Name_153,GJ/377/2021-2022/50834 - Construction of Electricity facility,Global Infra Ltd,23-12-2021,233352
2079,Gujarat,Constituency_153,MP_Name_153,GJ/377/2021-2022/50834 - Construction of Electricity facility,State PWD,03-11-2023,77504
2080,Gujarat,Constituency_153,MP_Name_153,GJ/309/2022-2023/50835 - Construction of Education facility,Rural Works Dept,07-05-2023,88501
2081,Gujarat,Constituency_153,MP_Name_153,GJ/309/2022-2023/50835 - Construction of Education facility,Rural Works Dept,16-03-2023,341626
2082,Gujarat,Constituency_153,MP_Name_153,GJ/630/2022-2023/50836 - Construction of Roads facility,National Infra Corp,23-05-2021,275842
2083,Gujarat,Constituency_153,MP_Name_153,GJ/630/2022-2023/50836 - Construction of Roads facility,National Infra Corp,20-05-2021,459972
2084,Gujarat,Constituency_153,MP_Name_153,GJ/250/2022-2023/50837 - Construction of Electricity facility,ABC Constructions,22-11-2021,420799
2085,Gujarat,Constituency_153,MP_Name_153,GJ/250/2022-2023/50837 - Construction of Electricity facility,XYZ Builders,06-10-2022,461160
2086,Gujarat,Constituency_153,MP_Name_153,GJ/679/2021-2022/50838 - Construction of Drinking Water facility,National Infra Corp,20-03-2021,56234
2087,Gujarat,Constituency_153,MP_Name_153,GJ/679/2021-2022/50838 - Construction of Drinking Water facility,State PWD,18-12-2021,144298
2088,Gujarat,Constituency_153,MP_Name_153,GJ/679/2021-2022/50838 - Construction of Drinking Water facility,Shree Constructions,16-08-2023,95763
2089,Gujarat,Constituency_153,MP_Name_153,GJ/872/2022-2023/50839 - Construction of Education facility,ABC Constructions,02-04-2021,292808
2090,Gujarat,Constituency_153,MP_Name_153,GJ/872/2022-2023/50839 - Construction of Education facility,BuildWell Pvt Ltd,01-09-2023,421507
2091,Gujarat,Constituency_153,MP_Name_153,GJ/872/2022-2023/50839 - Construction of Education facility,National Infra Corp,05-07-2024,98167
2092,Gujarat,Constituency_153,MP_Name_153,GJ/940/2021-2022/50840 - Construction of Electricity facility,National Infra Corp,05-03-2022,380021
2093,Gujarat,Constituency_153,MP_Name_153,GJ/940/2021-2022/50840 - Construction of Electricity facility,BuildWell Pvt Ltd,24-08-2021,277978
2094,Gujarat,Constituency_153,MP_Name_153,GJ/940/2021-2022/50840 - Construction of Electricity facility,Rural Works Dept,16-03-2024,294385
2095,Karnataka,Constituency_154,MP_Name_154,KA/355/2023-2024/50841 - Construction of Education facility,XYZ Builders,23-06-2023,80208
2096,Karnataka,Constituency_154,MP_Name_154,KA/355/2023-2024/50841 - Construction of Education facility,XYZ Builders,04-07-2023,492782
2097,Karnataka,Constituency_154,MP_Name_154,KA/809/2023-2024/50842 - Construction of Sanitation facility,Shree Constructions,13-05-2024,108104
2098,Karnataka,Constituency_154,MP_Name_154,KA/227/2022-2023/50843 - Construction of Sanitation facility,Rural Works Dept,18-04-2022,328500
2099,Karnataka,Constituency_154,MP_Name_154,KA/227/2022-2023/50843 - Construction of Sanitation facility,Rural Works Dept,20-05-2023,440486
2100,Karnataka,Constituency_154,MP_Name_154,KA/227/2022-2023/50843 - Construction of Sanitation facility,Global Infra Ltd,23-05-2022,279452
2101,Karnataka,Constituency_154,MP_Name_154,KA/395/2023-2024/50844 - Construction of Health facility,BuildWell Pvt Ltd,30-04-2024,484553
2102,Karnataka,Constituency_154,MP_Name_154,KA/395/2023-2024/50844 - Construction of Health facility,Rural Works Dept,02-08-2022,346488
2103,Bihar,Constituency_155,MP_Name_155,BR/453/2021-2022/50845 - Construction of Electricity facility,ABC Constructions,30-01-2022,66245
2104,Bihar,Constituency_155,MP_Name_155,BR/474/2023-2024/50846 - Construction of Drinking Water facility,ABC Constructions,01-07-2023,490955
2105,Bihar,Constituency_155,MP_Name_155,BR/474/2023-2024/50846 - Construction of Drinking Water facility,Rural Works Dept,08-06-2023,412225
2106,Bihar,Constituency_155,MP_Name_155,BR/273/2021-2022/50847 - Construction of Health facility,Shree Constructions,13-01-2021,420950
2107,Karnataka,Constituency_156,MP_Name_156,KA/798/2021-2022/50848 - Construction of Education facility,Rural Works Dept,13-06-2022,464163
2108,Karnataka,Constituency_156,MP_Name_156,KA/798/2021-2022/50848 - Construction of Education facility,BuildWell Pvt Ltd,06-03-2023,74250
2109,Karnataka,Constituency_156,MP_Name_156,KA/798/2021-2022/50848 - Construction of Education facility,XYZ Builders,18-03-2021,290454
2110,Karnataka,Constituency_156,MP_Name_156,KA/798/2021-2022/50848 - Construction of Education facility,Rural Works Dept,15-11-2024,265560
2111,Karnataka,Constituency_156,MP_Name_156,KA/623/2022-2023/50849 - Construction of Education facility,BuildWell Pvt Ltd,20-10-2022,356002
2112,Karnataka,Constituency_156,MP_Name_156,KA/623/2022-2023/50849 - Construction of Education facility,BuildWell Pvt Ltd,16-07-2023,417129
